Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
4616 VON PHUL ST,College Hill,2,,63107,Vacant Lot,2187.8491205,24690100300
8453 LOWELL ST,Baden,2,,63147,Vacant Lot,2193.274,42930001300
535 CALVARY AV,Baden,2,,63147,Vacant Lot,2195.65,42200002000
1438 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2402.6232685,33110000500
445 ANTELOPE ST,Baden,2,,63147,Vacant Lot,2430.3298765,42320003400
1021 SELLS AV,Baden,2,,63147,Vacant Lot,2470.7642915,42480502000
537 CALVARY AV,Baden,2,,63147,Vacant Lot,2471.16,42200002100
8420 LOWELL LA,Baden,2,,63147,Vacant Lot,2482.927112,42930003400
1422 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2498.63142,33110000900
1407 E GRAND BLVD,College Hill,2,,63107,Vacant Lot,2499.5025205,24720002300
8240 CHURCH RD,Baden,2,,63147,Vacant Lot,2512.746871,42540000702
3156 N 11TH ST,Near North Riverfront,2,,63147,Vacant Lot,2515,25460000150
1122 GANO AV,College Hill,2,,63107,Vacant Lot,2523.45,24691100200
1414 OBEAR AV,College Hill,2,,63107,Vacant Lot,2552.8280565,24720001300
7939 FREDERICK ST,Baden,2,,63147,Vacant Lot,2558.30233,42380004500
8415 HALLS FERRY RD,Baden,2,,63147,Vacant Lot,2594.2754595,42530000800
1411 OBEAR AV,College Hill,2,,63107,Vacant Lot,2659.4121655,24710001700
1118 GANO AV,College Hill,2,,63107,Vacant Lot,2676.93,24691100400
1425 GANO AV,College Hill,2,,63107,Vacant Lot,2683.01,33110002700
1119 JOHN AV,College Hill,2,,63107,Vacant Lot,2688.4804775,24691101300
1425 E DESOTO AV,College Hill,2,,63107,Vacant Lot,2703.827595,33600003800
1438 GANO AV,College Hill,2,,63107,Vacant Lot,2730.86,24700000300
1418 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2742.738664,33110001100
1421 DESOTO AV,College Hill,2,,63107,Vacant Lot,2748.4559705,33600003600
8432 LOWELL LA,Baden,2,,63147,Vacant Lot,2751.561311,42930003550
1023 SELLS AV,Baden,2,,63147,Vacant Lot,2758.684319,42480502100
910 ANGELRODT ST,Near North Riverfront,2,,63147,Vacant Lot,2760,11950000200
1416 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2786.7470645,33110001200
1418 E JOHN AV,College Hill,2,,63107,Vacant Lot,2790.1535185,24710000700
1044 GARTH AV,Baden,2,,63147,Vacant Lot,2794.389511,42510000900
1433 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2809.2138435,33480503600
1436 GANO AV,College Hill,2,,63107,Vacant Lot,2812.49,24700000400
1442 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2819.0094205,33110000300
1403 E JOHN AV,College Hill,2,,63107,Vacant Lot,2822.6702935,24700001400
1429 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2827.9898645,33480503400
1423 DESOTO AV,College Hill,2,,63107,Vacant Lot,2839.6742525,33600003700
1416 E JOHN AV,College Hill,2,,63107,Vacant Lot,2875.39488,24710000800
1419 DESOTO AV,College Hill,2,,63107,Vacant Lot,2886.2309245,33600003500
1400 E JOHN AV,College Hill,2,,63107,Vacant Lot,2905.31818,24710001200
1439 GANO AV,College Hill,2,,63107,Vacant Lot,2917.048476,33110003300
1408 E JOHN AV,College Hill,2,,63107,Vacant Lot,2927.9813245,24710001000
1413 OBEAR AV,College Hill,2,,63107,Vacant Lot,2932,24710001800
1411 E DESOTO AV,College Hill,2,,63107,Vacant Lot,2938.3156915,33600003300
1120 GANO AV,College Hill,2,,63107,Vacant Lot,2948.71,24691100300
8436 LOWELL LA,Baden,2,,63147,Vacant Lot,2962.172,42930003700
7853 HALL ST,Baden,2,,63147,Vacant Lot,2995.8272375,42300001300
1420 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,2997.233393,33110001000
911 SWITZER AV,Baden,2,,63147,Vacant Lot,3006.4888385,42380000100
8415 LOWELL ST,Baden,2,,63147,Vacant Lot,3039.793112,42930002600
7857 HALL ST,Baden,2,,63147,Vacant Lot,3040.370936,42300001200
513 ANTELOPE ST,Baden,2,,63147,Vacant Lot,3082.0825255,42320004100
841 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,3108.011464,33480600400
8829 LOWELL ST,Baden,2,,63147,Vacant Lot,3120.887647,54500001200
1438 E COLLEGE AV,College Hill,2,,63107,Vacant Lot,3125,33880001800
519 ANTELOPE ST,Baden,2,,63147,Vacant Lot,3150,42320004300
8434 LOWELL LA,Baden,2,,63147,Vacant Lot,3163.128,42930003600
901 CANAAN AV,Baden,2,,63147,Vacant Lot,3170.4813255,52770004600
1826 N 9TH ST,Near North Riverfront,2,,63102,Vacant Lot,3173.0406335,6570001600
1428 E OBEAR AV,College Hill,2,,63107,Vacant Lot,3217.5406735,24720000800
862 ELIAS AV,Baden,2,,63147,Vacant Lot,3299.8661005,52770002800
7939 CHURCH RD,Baden,2,,63147,Vacant Lot,3326,42380003200
7817 N BROADWAY ,Baden,2,,63147,Vacant Lot,3459,42350001000
1415 E DESOTO AV,College Hill,2,,63107,Vacant Lot,3494.6134525,33600003400
1408 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,3507,33110001400
1414 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,3523.345438,33110001300
,Near North Riverfront,2,,63147,Vacant Lot,3549.219,33470000206
8948 EDNA ST,Baden,2,,63147,Vacant Lot,3593.601545,42880000900
8935 NEWBY ST,Baden,2,,63147,Vacant Lot,3602.502,42880001900
1059 GARTH AV,Baden,2,,63147,Vacant Lot,3610.1940215,42500002800
356 CHRISTIAN AV,Baden,2,,63147,Vacant Lot,3616,42300000700
400 CHRISTIAN AV,Baden,2,,63147,Vacant Lot,3626.05,42300000500
1439 E GRAND BLVD,College Hill,2,,63107,Vacant Lot,3653.0435445,24720003100
1441 E DESOTO AV,College Hill,2,,63107,Vacant Lot,3656.7004865,33600004200
9009 NEWBY ST,Baden,2,,63147,Vacant Lot,3663.036637,54340002700
1432 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,3704.870675,33110000700
607 JACKSON ST,Baden,2,,63147,Vacant Lot,3758.553373,54520000300
8995 NEWBY ST,Baden,2,,63147,Vacant Lot,3825,54340003100
948 ELIAS AV,Baden,2,,63147,Vacant Lot,3825,52770000900
8993 NEWBY ST,Baden,2,,63147,Vacant Lot,3835,54340003200
7815 N BROADWAY ST,Baden,2,,63147,Vacant Lot,3898.336018,42350001100
348 E DESOTO AV,Near North Riverfront,2,,63147,Vacant Lot,3936.9807,33440000500
1018 GARTH AV,Baden,2,,63147,Vacant Lot,3958.198128,54310001700
866 ELIAS AV,Baden,2,,63147,Vacant Lot,3970.441854,52770002700
1437 E DESOTO AV,College Hill,2,,63107,Vacant Lot,3973.708961,33600004100
8933 NEWBY ST,Baden,2,,63147,Vacant Lot,3986.628147,42880002000
8914 HALLS FERRY RD,Baden,2,,63147,Vacant Lot,3994.3566,42870400500
850 ELIAS AV,Baden,2,,63147,Vacant Lot,4016.5713705,52770003200
841 BITTNER ST,Baden,2,,63147,Vacant Lot,4132.822438,42550001150
972 ELIAS AV,Baden,2,,63147,Vacant Lot,4135.2454865,52770000200
834 E DESOTO AV,College Hill,2,,63107,Vacant Lot,4138.806693,33480501800
8313 CHURCH RD,Baden,2,,63147,Vacant Lot,4186.7904415,42500001500
1447 GANO AV,College Hill,2,,63107,Vacant Lot,4243.86,33110003600
848 DESOTO AV,College Hill,2,,63107,Vacant Lot,4286.8423365,33480501500
1061 GARTH AV,Baden,2,,63147,Vacant Lot,4289.6152955,42500002900
844 DESOTO AV,College Hill,2,,63107,Vacant Lot,4314.713084,33480501600
421 ANTELOPE ST,Baden,2,,63147,Vacant Lot,4390.288602,42320002300
4006 N 9TH ST,Near North Riverfront,2,,63147,Vacant Lot,4423,12260000400
669 DODDRIDGE ST,Baden,2,,63147,Vacant Lot,4426.9833145,42950400600
8041 CHURCH RD,Baden,2,,63147,Vacant Lot,4437.339504,42390202300
521 ANTELOPE ST,Baden,2,,63147,Vacant Lot,4446,42320004400
1437 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,4546.198138,33480503700
879 HARLAN AV,Baden,2,,63147,Vacant Lot,4625.1813155,54000003500
1411 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,4647.273898,33480502900
1416 E DESOTO AV,College Hill,2,,63107,Vacant Lot,4680.473182,33480500900
8409 NEWBY ST,Baden,2,,63147,Vacant Lot,4735,42470102850
1120 LINTON AV,College Hill,2,,63107,Vacant Lot,4736.0256205,33600002100
1400 DESOTO AV,College Hill,2,,63107,Vacant Lot,4738.8456375,33480501400
1424 E DESOTO AV,College Hill,2,,63107,Vacant Lot,4744.768652,33480500700
1440 E OBEAR AV,College Hill,2,,63107,Vacant Lot,4757.900262,24720000300
8617 N BROADWAY ST,Baden,2,,63147,Vacant Lot,4766.3243895,52750001200
917 CANAAN AV,Baden,2,,63147,Vacant Lot,4817.5467,52770005100
1420 E DESOTO AV,College Hill,2,,63107,Vacant Lot,4863.254178,33480500800
8209 CHURCH RD,Baden,2,,63147,Vacant Lot,4900,54310002700
8224 CHURCH RD,Baden,2,,63147,Vacant Lot,4914.462108,42540002800
830 DESOTO AV,College Hill,2,,63107,Vacant Lot,4951.469992,33480501900
857 COWAN ST,College Hill,2,,63107,Vacant Lot,4979.545171,33480502400
1407 E DESOTO AV,College Hill,2,,63107,Vacant Lot,5029.4517835,33600003100
1404 E DESOTO AV,College Hill,2,,63107,Vacant Lot,5070.158181,33480501350
1419 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5098.341607,33480502950
1446 GANO AV,College Hill,2,,63107,Vacant Lot,5175.33,24700000100
8519 HALL ST,Baden,2,,63147,Vacant Lot,5325.0901385,42950403000
8571 HALL ST,Baden,2,,63147,Vacant Lot,5338.329069,42950402500
5220 VON PHUL ST,College Hill,2,,63107,Vacant Lot,5352.188303,33860000600
1426 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5375.951185,33110000800
1448 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5440.798268,33110000100
1425 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5450.8738225,33480503300
865 NASSAU DR,Baden,2,,63147,Vacant Lot,5463,63630001700
1440 GANO AV,College Hill,2,,63107,Vacant Lot,5481.44,24700000200
1452 E DESOTO AV,College Hill,2,,63107,Vacant Lot,5492.328707,33480500200
1402 E JOHN AV,College Hill,2,,63107,Vacant Lot,5494.1144725,24710001100
9137 EDNA ST,Baden,2,Irregular Lot,63137,Vacant Lot,5501.6244025,63110001700
8200 CHURCH RD,Baden,2,Rear Parcel,63147,Vacant Lot,5524.594433,42540002500
1421 E OBEAR AV,College Hill,2,Fenced,63107,Vacant Lot,5538.0284685,24710002100
1446 E JOHN AV,College Hill,2,,63107,Vacant Lot,5608.595849,24710000100
8517 HALL ST,Baden,2,,63147,Vacant Lot,5611.040502,42950403100
1410 E JOHN AV,College Hill,2,,63107,Vacant Lot,5673.0384785,24710000900
855 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5687.0020395,33480600200
1444 E JOHN AV,College Hill,2,,63107,Vacant Lot,5688.235734,24710000200
914 CHRISTIAN AV,Baden,2,,63147,Vacant Lot,5766.061371,42350000200
1412 GANO AV,College Hill,2,,63107,Vacant Lot,5799.35,24700001000
1447 DESOTO AV,College Hill,2,,63107,Vacant Lot,5854.964943,33600004400
8235 CHURCH RD,Baden,2,,63147,Vacant Lot,5880,54310002100
1432 JOHN AV,College Hill,2,,63107,Vacant Lot,5890.03,24710000509
1421 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,5902.096548,33480503000
1409 E JOHN AV,College Hill,2,,63107,Vacant Lot,5912.70546,24700001600
1456 E DESOTO AV,College Hill,2,,63107,Vacant Lot,6001.310057,33480500109
849 HARLAN AV,Baden,2,,63147,Vacant Lot,6015,54000002800
714 BADEN AV,Baden,2,,63147,Vacant Lot,6320.9563865,42560000600
914 HORNSBY AV,Baden,2,,63147,Vacant Lot,6322.3791625,52530002250
1048 GIMBLIN ST,Baden,2,,63147,Vacant Lot,6376.703112,42500000309
,Baden,2,,63147,Vacant Lot,6496,42320004600
853 E PRAIRIE AV,College Hill,2,,63107,Vacant Lot,6564.348201,33480600300
1163 CANAAN AV,Baden,2,,63147,Vacant Lot,6591,54330004000
883 HARLAN AV,Baden,2,,63147,Vacant Lot,6647.2853545,54000003600
1028 GIMBLIN ST,Baden,2,,63147,Vacant Lot,6668.8860105,42500000700
1044 GIMBLIN ST,Baden,2,,63147,Vacant Lot,6871.009885,42500000400
8515 CONDUIT DR,Baden,2,,63147,Vacant Lot,6883.030287,42950403200
8205 CHURCH RD,Baden,2,,63147,Vacant Lot,7000,54310002800
8518 ORIOLE AV,Baden,2,,63147,Vacant Lot,7437.686274,53260000500
1441 E GRAND BLVD,College Hill,2,,63107,Vacant Lot,7474.3298325,24720003200
8970 EDNA ST,Baden,2,,63147,Vacant Lot,7719.0330495,54340000100
449 ANTELOPE ST,Baden,2,,63147,Vacant Lot,7826.502278,42320003600
835 DESOTO AV,College Hill,2,,63107,Vacant Lot,7972.515045,33600002500
8544 TRAFFORD LA,North Point,2,,63147,Vacant Lot,7980,43340201200
663 DODDRIDGE ST,Baden,2,,63147,Vacant Lot,8329.284936,42950400500
913 SWITZER AV,Baden,2,,63147,Vacant Lot,9252.4013285,42380000200
8532 ORIOLE AV,Baden,2,,63147,Vacant Lot,9377.6317355,53260000700
865 COWAN AV,College Hill,2,,63107,Vacant Lot,10286.80255,33480502600
8301 CHURCH RD,Baden,2,,63147,Vacant Lot,10552.3706695,42500001759
5010 BLAIR AV,College Hill,2,,63107,Vacant Lot,10963.590834,33480503800
8567 HALL ST,Baden,2,,63147,Vacant Lot,11443.1512825,42950402600
7721 FORDEY ST,Baden,2,,63147,Vacant Lot,11667.4540445,42330001000
847 COWAN AV,College Hill,2,,63107,Vacant Lot,11974.070071,33480502300
1420 JOHN AV,College Hill,2,,63107,Vacant Lot,12100,24710000600
831 COWAN AV,College Hill,2,,63107,Vacant Lot,13581.2252885,33480502100
8700 RIVERVIEW BLVD,Baden,2,,63147,Vacant Lot,13655.767421,61860000100
9911 RIVERVIEW DR,Riverview,2,,63137,Vacant Lot,16270.7,57130000600
9133 EDNA ST,Baden,2,,63137,Vacant Lot,17832.8805435,63110006800
2 GAST PL,Baden,2,,63147,Vacant Lot,18083.167523,56360001100
8331 HALLS FERRY RD,Baden,2,0.506 Acres,63147,Vacant Lot,20644.9281555,42540001960
121 DOCK ST,Near North Riverfront,2,,63147,Vacant Lot,21063.3669735,3080300400
630 BADEN AV,Baden,2,,63147,Vacant Lot,25694.536598,42591800200
7640 N BROADWAY ,Baden,2,0.8636 Acres,63147,Vacant Lot,37618,42200001600
5047 HUTCHINSON ST,College Hill,2,,63107,Vacant Lot,45113.44,33480503950
3948 CARTER AV,Fairground Neighborhood,3,,63107,Vacant Lot,225.562438,33960002000
4031 GROVE ST,Fairground Neighborhood,3,,63107,Vacant Lot,243.793214,14040001000
2633 BREMEN AV,Hyde Park,3,,63107,Vacant Lot,262.0436665,23960001550
1507 NEWHOUSE AV,Hyde Park,3,,63107,Vacant Lot,275.260917,24070001000
1910 GARDEN ST,Hyde Park,3,,63107,Vacant Lot,283.6110555,11730500700
4816 N 20TH ST,College Hill,3,,63107,Vacant Lot,360.255815,24750003300
3729 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,375.001784,19290003850
3926 SHERMAN PL,Fairground Neighborhood,3,,63107,Vacant Lot,400,35880400400
4251 PLEASANT ST,Fairground Neighborhood,3,,63107,Vacant Lot,404.323002,24280002100
2307 FARRAR ST,Hyde Park,3,,63107,Vacant Lot,646.031682,12450002500
1928 AGNES ST,Hyde Park,3,,63107,Vacant Lot,744,11720600200
4114 E GANO AV,Fairground Neighborhood,3,,63107,Vacant Lot,750.040466,19290003800
2809 PRAIRIE AV,JeffVanderLou,3,,63107,Vacant Lot,765.3654375,36280001850
2715 N 11TH ST,Old North St. Louis,3,,63106,Vacant Lot,791.848505,3590000900
2304 ANGELICA ST,Hyde Park,3,,63107,Vacant Lot,840.656439,24000001650
1100 ST LOUIS AV,Old North St. Louis,3,,63106,Vacant Lot,990.999631,3590000860
3614 W FLORISSANT AV,Fairground Neighborhood,3,,63107,Vacant Lot,1013.5522215,24840001007
1214 HEBERT ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1052.498778,11280000800
1214 HEBERT ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1052.6418245,11280000500
1212 HEBERT ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1173.2592475,11280000600
3908 SHERMAN PL,Fairground Neighborhood,3,,63107,Vacant Lot,1181.6255945,35880400700
1100 MONTGOMERY ST,Old North St. Louis,3,,63106,Vacant Lot,1183,03600001100
1100 MONTGOMERY ST,Old North St. Louis,3,,63106,Vacant Lot,1183,03600001100
2925 N 13TH ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1219.789667,11290000900
3911 BLAIR AV,Hyde Park,3,,63107,Vacant Lot,1241.999442,24080002950
3409 N 20TH ST,Hyde Park,3,,63107,Vacant Lot,1259.691153,11690600800
3435 KLEIN ST,Hyde Park,3,,63107,Vacant Lot,1259.691792,11840401500
2703 PRAIRIE AV,JeffVanderLou,3,,63113,Vacant Lot,1286.758512,36290202300
4112 PLEASANT ST,Fairground Neighborhood,3,,63107,Vacant Lot,1296.3076325,19450000100
3937 N 22ND ST,Hyde Park,3,,63107,Vacant Lot,1296.9752625,12430002800
3909 N FLORISSANT AV,Hyde Park,3,,63107,Vacant Lot,1312.2834895,12400002200
1910 BISSELL ST,College Hill,3,,63107,Vacant Lot,1339.3095025,24440002300
1451 ST LOUIS AV,Old North St. Louis,3,,63106,Vacant Lot,1350.756551,11200002000
3437 KLEIN ST,Hyde Park,3,,63107,Vacant Lot,1357.419,11840401400
3848 LEE AV,Fairground Neighborhood,3,,63107,Vacant Lot,1368.8588805,35870002500
3727 N 20TH ST,Hyde Park,3,Rear Parcel,63107,Vacant Lot,1391,11660000760
1904 BISSELL ST,College Hill,3,,63107,Vacant Lot,1405.164126,24440002500
3713 N 20TH ST,Hyde Park,3,,63107,Vacant Lot,1430.654355,11660001500
1948 HEBERT ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1447.18807,11360000200
3610 COTTAGE AV,JeffVanderLou,3,,63113,Vacant Lot,1459.3616825,18760000800
4236 PECK ST,Fairground Neighborhood,3,,63107,Vacant Lot,1500.037755,24280001560
3614 COTTAGE AV,JeffVanderLou,3,,63113,Vacant Lot,1542.5627335,18760000700
3937 N 22ND ST,Hyde Park,3,,63107,Vacant Lot,1561.81385,12430001600
3850 LEE AV,Fairground Neighborhood,3,,63107,Vacant Lot,1617.9599855,35870002400
3904 SHERMAN PL,Fairground Neighborhood,3,,63107,Vacant Lot,1624.4635515,35880400800
2110 DESTREHAN ST,Hyde Park,3,,63107,Vacant Lot,1673.2970795,11600000400
1915 FERRY ST,College Hill,3,,63107,Vacant Lot,1684.3960565,24440005400
2514 NEWHOUSE AV,Hyde Park,3,,63107,Vacant Lot,1686.7614805,23980001700
1210 HEBERT ST,Old North St. Louis,3,ONSLRG-RFP,63107,Vacant Lot,1689.813,11280000700
3439 KLEIN ST,Hyde Park,3,,63107,Vacant Lot,1692.0257085,11840401300
1102 ST LOUIS AV,Old North St. Louis,3,,63106,Vacant Lot,1698.5629485,3590000850
1408 FARRAGUT ST,Hyde Park,3,,63107,Vacant Lot,1702.2594035,24390601000
1406 DODIER ST,Old North St. Louis,3,,63107,Vacant Lot,1703.93364,11330301700
3906 GLASGOW AV,Hyde Park,3,,63107,Vacant Lot,1744.8861185,23970001600
3803 N 23RD ST,Hyde Park,3,,63107,Vacant Lot,1760,12450002000
3013 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,1787.068,19450001500
1505 HEBERT ST,Old North St. Louis,3,,63107,Vacant Lot,1810.8079265,11410001400
3005 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,1811.264658,19450001100
1505 HEBERT ST,Old North St. Louis,3,,63107,Vacant Lot,1865.9270995,11410001300
2019 BRANCH ST,Hyde Park,3,,63107,Vacant Lot,1870.070528,11690601400
4139 GLASGOW AV,Fairground Neighborhood,3,,63107,Vacant Lot,1871.492062,24250002100
3260 N 20TH ST,Hyde Park,3,,63107,Vacant Lot,1880.178612,11570001000
1901 FARRAGUT ST,Hyde Park,3,,63107,Vacant Lot,1886.140432,24370502000
3011 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,1891.95,19450001400
3007 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,1916.74,19450001200
3616 COTTAGE AV,JeffVanderLou,3,,63113,Vacant Lot,1928.957049,18760000600
3718 SULLIVAN AV,JeffVanderLou,3,,63107,Vacant Lot,1943.804008,23880300300
1425 BUCHANAN ST,Hyde Park,3,,63107,Vacant Lot,1965.4360555,11830403000
2903 BAILEY AV,Fairground Neighborhood,3,,63107,Vacant Lot,1980.038518,19390002500
3867 LINCOLN AV,JeffVanderLou,3,,63113,Vacant Lot,1982.4048335,36290203900
4236 LINTON AV,Fairground Neighborhood,3,,63107,Vacant Lot,1985.24,33550001100
3825 PARNELL ST,Hyde Park,3,Triangular parcel of vacant ground,63107,Vacant Lot,1992,12480001800
3842 KENNERLY AV,JeffVanderLou,3,,63113,Vacant Lot,2000.4936015,36290200800
3422 KLEIN ST,Hyde Park,3,,63107,Vacant Lot,2003.7788505,11840300500
1427 BUCHANAN ST,Hyde Park,3,,63107,Vacant Lot,2007.725084,11830403100
3940 VEST AV,Hyde Park,3,,63107,Vacant Lot,2010.609003,23980001600
2905 BAILEY AV,Fairground Neighborhood,3,,63107,Vacant Lot,2020.005178,19390002600
2901 BAILEY AV,Fairground Neighborhood,3,,63107,Vacant Lot,2020.031313,19390002400
3021 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,2026.23,19450002000
1112 ST LOUIS AV,Old North St. Louis,3,,63106,Vacant Lot,2030.330621,3590000500
2107 E PRAIRIE AV,College Hill,3,,63107,Vacant Lot,2037.063103,33520001500
3937 SHERMAN PL,Fairground Neighborhood,3,,63107,Vacant Lot,2038.058056,35870007300
3840 KENNERLY AV,JeffVanderLou,3,,63113,Vacant Lot,2039.310128,36290200900
3732 PENROSE ST,Fairground Neighborhood,3,,63107,Vacant Lot,2040,24880000400
3730 PENROSE ST,Fairground Neighborhood,3,,63107,Vacant Lot,2040,24880000500
2001 BRANCH ST,Hyde Park,3,,63107,Vacant Lot,2045.825723,11700000109
3238 KNAPP ST,Hyde Park,3,ONSLRG-RFP,63107,Vacant Lot,2059.7162555,11560000300
3418 KLEIN ST,Hyde Park,3,,63107,Vacant Lot,2062,11840300450
1500 HERDER ST,Hyde Park,3,,63107,Vacant Lot,2062.488753,11820600500
3739 LEE AV,Fairground Neighborhood,3,,63107,Vacant Lot,2065.218258,24880002500
3009 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,2071.05,19450001300
1507 AGNES AV,Hyde Park,3,,63107,Vacant Lot,2079.7114575,11810501600
4162 WARNE AV,Fairground Neighborhood,3,,63107,Vacant Lot,2095.824153,35770002400
3787 LEE AV,Fairground Neighborhood,3,,63107,Vacant Lot,2098.668708,33050002400
1507 FARRAGUT ST,Hyde Park,3,,63107,Vacant Lot,2099.819695,24380502500
1907 DESTREHAN ST,Hyde Park,3,,63107,Vacant Lot,2103.0681945,11730601200
4148 PECK ST,Fairground Neighborhood,3,,63107,Vacant Lot,2109.647697,24230000700
3904 GLASGOW AV,Hyde Park,3,,63107,Vacant Lot,2123.802693,23970001500
4260 BLAIR AV,Hyde Park,3,,63107,Vacant Lot,2130,24390501300
1415 BREMEN AV,Hyde Park,3,,63107,Vacant Lot,2143.532153,24110002300
3260 19TH ST,Hyde Park,3,ONSLRG-RFP,63107,Vacant Lot,2149.4901625,11550000800
2007 MALLINCKRODT ST,Hyde Park,3,,63107,Vacant Lot,2158.540764,11670001400
4217 N 20TH ST,Hyde Park,3,,63107,Vacant Lot,2161.4360555,24360002901
3724 LEE AV,Fairground Neighborhood,3,,63107,Vacant Lot,2163.791078,19290001100
3910 SHERMAN PL,Fairground Neighborhood,3,,63107,Vacant Lot,2180,35880400600
3715 N 20TH ST,Hyde Park,3,,63107,Vacant Lot,2181.4713755,11660001400
1104 ST LOUIS AV,Old North St. Louis,3,,63106,Vacant Lot,2184.6446995,3590000800
4161 GLASGOW AV,Fairground Neighborhood,3,,63107,Vacant Lot,2196.2138655,24250001550
4021 GLASGOW AV,Fairground Neighborhood,3,,63107,Vacant Lot,2200.012979,19390002200
4023 GLASGOW AV,Fairground Neighborhood,3,,63107,Vacant Lot,2200.0454035,19390002100
4025 GLASGOW AV,Fairground Neighborhood,3,,63107,Vacant Lot,2200.0454035,19390002000
3023 KOSSUTH AV,Fairground Neighborhood,3,,63107,Vacant Lot,2202.2102895,19450002100
3915 N FLORISSANT AV,Hyde Park,3,,63107,Vacant Lot,2204.6202085,12400002600
2023 PALM ST,Hyde Park,3,,63107,Vacant Lot,2212.8296945,11580001800
1431 BUCHANAN ST,Hyde Park,3,,63107,Vacant Lot,2214.339709,11830403300
